K,K0,Unnamed: 0,alpha,batch,binary,dim,model,niter,priorU,priorV,test_avg_col_mae_all,test_avg_col_mae_neg,test_avg_col_mae_pos,test_avg_col_mse_all,test_avg_col_mse_neg,test_avg_col_mse_pos,test_mae,test_mae_all,test_mae_neg,test_mae_pos,test_map1,test_map2,test_map3,test_map4,test_mean_perc_rank,test_mse,test_mse_all,test_mse_neg,test_mse_pos,test_ndcg,test_ndcg1,test_ndcg2,test_ndcg3,test_ndcg4,test_normal_all_plp,test_normal_neg_plp,test_normal_pos_plp,test_poisson_all_plp,test_poisson_neg_plp,test_poisson_pos_plp,test_prec1,test_prec2,test_prec3,test_prec4,test_recall1,test_recall2,test_recall3,test_recall4,test_recall5,test_ric_rank,thold,train_avg_col_mae_all,train_avg_col_mae_neg,train_avg_col_mae_pos,train_avg_col_mse_all,train_avg_col_mse_neg,train_avg_col_mse_pos,train_mae_all,train_mae_neg,train_mae_pos,train_map1,train_map2,train_map3,train_map4,train_mean_perc_rank,train_mse_all,train_mse_neg,train_mse_pos,train_ndcg,train_ndcg1,train_ndcg2,train_ndcg3,train_ndcg4,train_normal_all_plp,train_normal_neg_plp,train_normal_pos_plp,train_poisson_all_plp,train_poisson_neg_plp,train_poisson_pos_plp,train_prec1,train_prec2,train_prec3,train_prec4,train_recall1,train_recall2,train_recall3,train_recall4,train_recall5,train_ric_rank,vad_avg_col_mae_all,vad_avg_col_mae_neg,vad_avg_col_mae_pos,vad_avg_col_mse_all,vad_avg_col_mse_neg,vad_avg_col_mse_pos,vad_mae_all,vad_mae_neg,vad_mae_pos,vad_map1,vad_map2,vad_map3,vad_map4,vad_mean_perc_rank,vad_mse_all,vad_mse_neg,vad_mse_pos,vad_ndcg,vad_ndcg1,vad_ndcg2,vad_ndcg3,vad_ndcg4,vad_normal_all_plp,vad_normal_neg_plp,vad_normal_pos_plp,vad_poisson_all_plp,vad_poisson_neg_plp,vad_poisson_pos_plp,vad_prec1,vad_prec2,vad_prec3,vad_prec4,vad_recall1,vad_recall2,vad_recall3,vad_recall4,vad_recall5,vad_ric_rank,test_map5,test_map6,test_map7,test_map8,test_map9,test_ndcg10,test_ndcg5,test_ndcg6,test_ndcg7,test_ndcg8,test_ndcg9,test_prec5,test_prec6,test_prec7,test_prec8,test_prec9,test_recall10,test_recall6,test_recall7,test_recall8,test_recall9,train_map5,train_map6,train_map7,train_map8,train_map9,train_ndcg10,train_ndcg5,train_ndcg6,train_ndcg7,train_ndcg8,train_ndcg9,train_prec10,train_prec5,train_prec6,train_prec7,train_prec8,train_prec9,train_recall10,train_recall6,train_recall7,train_recall8,train_recall9,vad_map5,vad_map6,vad_map7,vad_map8,vad_map9,vad_ndcg10,vad_ndcg5,vad_ndcg6,vad_ndcg7,vad_ndcg8,vad_ndcg9,vad_prec5,vad_prec6,vad_prec7,vad_prec8,vad_prec9,vad_recall10,vad_recall6,vad_recall7,vad_recall8,vad_recall9,test_map10,test_map100,test_map20,test_map50,test_ndcg100,test_ndcg20,test_ndcg50,test_prec10,test_prec100,test_prec20,test_prec50,test_recall100,test_recall20,test_recall50,train_map10,train_map100,train_map20,train_map50,train_ndcg100,train_ndcg20,train_ndcg50,train_prec100,train_prec20,train_prec50,train_recall100,train_recall20,train_recall50,vad_map10,vad_map100,vad_map20,vad_map50,vad_ndcg100,vad_ndcg20,vad_ndcg50,vad_prec10,vad_prec100,vad_prec20,vad_prec50,vad_recall100,vad_recall20,vad_recall50,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
20,10,0,40,100,0,20,wg_pmf_cau_ips,20000,1.0,1.0,39.64393997192383,,5891.77978515625,279152.34375,,69588536.0,5638.66796875,5638.66796875,,5638.66796875,1.0,0.0,0.0,0.0,0.5654523037761906,62993632.0,62993632.0,,62993632.0,,,,,,-31496815.149102356,,-31496815.149102356,-30395.770515396227,,-30395.770515396227,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,1.0,1.0,0.008438720887701015,3,14.57959270477295,,12.505212783813475,213.24969482421875,,158.20596313476562,12.30915069580078,,12.30915069580078,0.6356192425793245,0.011258955987717504,0.011600136472193791,0.013817809621289662,0.4508641089991478,153.5240478515625,,153.5240478515625,0.7521239765840364,0.47003133640553,0.4609434951230005,0.4576556123235197,0.4662445262765271,-77.68096081976834,,-77.68096081976834,-9.568898361387467,,-9.568898361387467,0.6209999918937683,0.5889999866485596,0.5630000233650208,0.5562499761581421,0.6356192425793245,0.6069600818833163,0.5863186625725008,0.5869157284203343,0.5778403275332652,0.12505690139005815,14.622161865234375,,12.49812126159668,214.376220703125,,158.0796661376953,12.313218116760256,,12.313218116760256,0.5641821946169773,0.008799171842650104,0.01276742581090407,0.014233954451345756,0.4583384752613586,153.66380310058594,,153.66380310058594,0.7304270880648782,0.4177526220536973,0.4166203246631281,0.4239530340596929,0.43361662726975536,-77.75084973750656,,-77.75084973750656,-9.57402087231386,,-9.57402087231386,0.5450000166893005,0.5109999775886536,0.4993333518505096,0.496749997138977,0.5641821946169773,0.5320910973084886,0.5260524499654934,0.5314872325741892,0.5310386473429952,0.13932630430525605,0.0,0.0,0.0,0.0,0.0,,,,,,,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,1.0,1.0,0.014943705220061412,0.014500170590242237,0.015499342009065654,0.01663254861821904,0.01762765836460821,0.4980842596725442,0.4692347623485764,0.4728997875453664,0.4774798915242939,0.4845059244566561,0.4913396145328534,0.5098999738693237,0.5424000024795532,0.5328333973884583,0.5249999761581421,0.5198749899864197,0.5137778520584106,0.5885814202856168,0.5736608665984306,0.5738631378856558,0.5767144319344932,0.5805888612695164,0.016977225672877846,0.016390614216701172,0.019077196095829637,0.020574534161490684,0.02047389003910743,0.4868793012400154,0.4432073428140401,0.4523845165532666,0.46041260211823404,0.4692222522507632,0.47833064237930106,0.4865999817848206,0.4781666994094849,0.4704285860061646,0.4621250033378601,0.4574444591999054,0.5599456932531467,0.5317632850241545,0.5350685201616878,0.541385684708666,0.5498447204968944,0.0,0.0,0.0,0.0,,,,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,0.01914022517911976,0.02354145342886387,0.022773797338792225,0.023561924257932444,0.7450526857371562,0.5602066659300312,0.6818508470645438,0.26076000928878784,0.4677999913692474,0.3772200047969818,0.986419369800779,0.6607923401166047,0.8624670473009667,0.02360248447204969,0.031055900621118005,0.03043478260869565,0.031138716356107658,0.7296851768679319,0.5698684859367004,0.6956978950261745,0.4513999819755554,0.19927997887134552,0.4171500205993652,0.3277999758720398,0.9986268556858816,0.6828901876031367,0.9300975485939617,simulation21,wg,Yfit/res,wg,pmf,cau,ips,datadirsimulation21,wg,bin0,cauk0,10outK20,nitr20000,batch100,thold3,pU1,pV1,alpha40,randseed1596883746.csv,
5,50,0,40,100,0,5,wg_wmf_obs,20000,1.0,1.0,27.204063415527344,,5904.79248046875,279594.5625,,69743832.0,5651.59912109375,5651.59912109375,,5651.59912109375,1.0,0.0,0.0,0.0,0.5683252711109137,63141148.0,63141148.0,,63141148.0,,,,,,-31570574.51797131,,-31570574.51797131,-42773.32735749835,,-42773.32735749835,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,1.0,1.0,0.008438927960313774,3,2.0912811756134038,,1.0314669609069824,5.242492198944092,,1.649924397468567,1.123255729675293,,1.123255729675293,0.6591606960081884,0.009723643807574206,0.010576595018764923,0.009979529170931423,0.4335379005162098,1.869693160057068,,1.869693160057068,0.7866938759801585,0.5314015360983103,0.5266497677189534,0.5208828264197173,0.5283936702523879,-1.853785135756042,,-1.853785135756042,-1.7101563308445031,,-1.7101563308445031,0.6439999938011169,0.6209999918937683,0.596666693687439,0.5924999713897705,0.6591606960081884,0.6386898669396109,0.6197543500511771,0.6226543841692255,0.6242238143978165,0.13561090808386142,2.118633270263672,,1.0727025270462036,5.347228527069092,,1.7772079706192017,1.1545231342315674,,1.1545231342315674,0.6221532091097308,0.013457556935817806,0.017253278122843337,0.020703933747412008,0.4365865954331034,1.970439314842224,,1.970439314842224,0.7724679414540617,0.490897348961865,0.4966136116178918,0.5055170918503549,0.5139573646617588,-1.9041581444201936,,-1.9041581444201936,-1.734227769879373,,-1.734227769879373,0.6010000109672546,0.5809999704360962,0.5669999718666077,0.5502499938011169,0.6221532091097308,0.6061076604554866,0.6000690131124914,0.5936853002070394,0.5943581780538303,0.1569013415481439,0.0,0.0,0.0,0.0,0.0,,,,,,,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,1.0,1.0,0.013510747185261004,0.014500170590242237,0.016961544085392598,0.01650460593654043,0.016376663254861822,0.5665068262099818,0.5362066698830371,0.5433198353917502,0.5505296607292405,0.5575833619253697,0.5613433928990617,0.5507000088691711,0.5848000645637512,0.578499972820282,0.5717142820358276,0.5669999718666077,0.5575555562973022,0.6366699972380628,0.6256226543841692,0.6289564751181945,0.6339450212019301,0.6335835323552826,0.023809523809523808,0.020703933747412008,0.021739130434782608,0.02148033126293996,0.021969174143087185,0.5667560743792946,0.5227641771045728,0.5302078338647763,0.5405459901844121,0.5475279123209473,0.5584449264262766,0.5414000153541565,0.5361666083335876,0.5292857885360718,0.5201249718666077,0.5157777667045593,0.6304881856124092,0.6002242926155971,0.6049590850833086,0.6077368628610865,0.6184067830030562,0.0,0.0,0.0,0.0,,,,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,0.015660184237461617,0.02354145342886387,0.022722620266120774,0.023561924257932444,0.7824369476752813,0.6273459609085653,0.7362773466118203,0.2638499736785889,0.5034999847412109,0.3983599841594696,0.9907116337112446,0.7060705212802126,0.8940052256859847,0.024844720496894408,0.031055900621118005,0.03136645962732919,0.03111801242236025,0.7718503548975492,0.6465768654553755,0.7475881341128918,0.5094000101089478,0.19934000074863434,0.4619000256061554,0.3381999731063843,0.9987076280958026,0.7471042017191999,0.9449277935768252,simulation21,wg,Yfit/res,wg,wmf,obs,datadirsimulation21,wg,bin0,cauk0,50outK5,nitr20000,batch100,thold3,pU1,pV1,alpha40,randseed1596866492.csv,,
10,50,0,40,100,0,10,wg_pmf_cau_ips,20000,1.0,1.0,33.05350875854492,,5898.35693359375,279337.46875,,69668080.0,5645.23193359375,5645.23193359375,,5645.23193359375,1.0,0.0,0.0,0.0,0.5654225793280341,63069600.0,63069600.0,,63069600.0,,,,,,-31534802.269541997,,-31534802.269541997,-33785.875393098766,,-33785.875393098766,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,1.0,1.0,0.008438947698336193,4,7.931014537811278,,5.838794231414795,63.47325897216797,,35.83933639526367,5.6446852684021,,5.6446852684021,0.4244060475161987,0.011339092872570195,0.01511879049676026,0.01970842332613391,0.4491994843420373,33.806026458740234,,33.806026458740234,0.7490138991588993,0.4560147465437788,0.44478834718188703,0.4501549652456482,0.4548362168594758,-17.821952443739082,,-17.821952443739082,-4.4107280349496385,,-4.4107280349496385,0.3930000066757202,0.37049999833107,0.3606666922569275,0.351500004529953,0.4244060475161987,0.4038876889848812,0.4011879049676026,0.40442764578833695,0.4126529877609792,0.12714184979525128,7.973583221435548,,5.829493999481201,64.03080749511719,,35.76164245605469,5.64830207824707,,5.64830207824707,0.4032967032967033,0.02307692307692308,0.03406593406593406,0.037637362637362635,0.4548800230705042,33.86800765991211,,33.86800765991211,0.7349151875670656,0.4320249589066793,0.42776582142648856,0.4355584099610953,0.4432418835204573,-17.8529414666925,,-17.8529414666925,-4.414254675858042,,-4.414254675858042,0.367000013589859,0.3470000028610229,0.3389999866485596,0.3294999897480011,0.4032967032967033,0.3906593406593407,0.39981684981684973,0.40192307692307694,0.410897435897436,0.1507778106245839,0.0,0.0,0.0,0.0,0.0,,,,,,,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,1.0,1.0,0.02375809935205184,0.026457883369330453,0.02900339401419315,0.03307235421166307,0.037676985841132715,0.4943240584426328,0.4631409723146884,0.4681335238716357,0.4731576652663975,0.48002556964875703,0.4887703508805354,0.3242999911308289,0.34620001912117004,0.3395000100135803,0.3330000042915344,0.3297500014305115,0.3278889060020447,0.4631320922897597,0.4163426925845932,0.42439062017895707,0.4382842229764476,0.4533027357811375,0.041538461538461545,0.04542124542124543,0.04631083202511774,0.05054945054945055,0.04908424908424908,0.5003806423347003,0.4529398800140122,0.4644920692123867,0.4719588315442076,0.4816794590426372,0.4895055385342744,0.32260000705718994,0.3211666643619537,0.31528571248054504,0.3111250102519989,0.3053333461284637,0.4832387057387058,0.4293772893772894,0.4370879120879121,0.4508922030350602,0.4617046049188906,0.0,0.0,0.0,0.0,,,,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,0.038552915766738666,0.06479481641468683,0.06085313174946005,0.06483801295896327,0.7425601394233238,0.5562731837245076,0.6811565528311406,0.15994998812675476,0.2911999821662903,0.2327799946069717,0.9873413837093918,0.5891398914702314,0.8570411281649292,0.05296703296703297,0.08131868131868132,0.074010989010989,0.08134065934065933,0.7340935539859499,0.5790635219290744,0.7016683246723328,0.30399999022483826,0.12286999821662906,0.2675500214099884,0.20235998928546906,0.9984720006031308,0.6449297285423233,0.9297846130389332,simulation21,wg,Yfit/res,wg,pmf,cau,ips,datadirsimulation21,wg,bin0,cauk0,50outK10,nitr20000,batch100,thold4,pU1,pV1,alpha40,randseed1596683394.csv,
10,10,0,40,100,0,10,wg_wmf_obs,20000,1.0,1.0,27.292707443237305,,5904.27587890625,279582.46875,,69741264.0,5651.05224609375,5651.05224609375,,5651.05224609375,1.0,0.0,0.0,0.0,0.5666873536006205,63138312.0,63138312.0,,63138312.0,,,,,,-31569158.38912503,,-31569158.38912503,-42173.39558232279,,-42173.39558232279,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,1.0,1.0,0.008438853255829066,4,2.1737046241760254,,0.9984458684921264,5.649839401245117,,1.5151528120040894,1.0843656063079834,,1.0843656063079834,0.5550755939524838,0.021058315334773217,0.02375809935205184,0.02537796976241901,0.4296579204865601,1.718044996261597,,1.718044996261597,0.7976307611447739,0.5521419354838709,0.5556728798420857,0.5580281021457195,0.5609255747090927,-1.7779609818132365,,-1.7779609818132365,-1.6783195451485349,,-1.6783195451485349,0.5139999985694885,0.4945000112056732,0.4833333194255829,0.4677500128746033,0.5550755939524838,0.541036717062635,0.5404967602591793,0.5376169906407486,0.5496760259179266,0.1650593402089452,2.205467700958252,,1.0624985694885254,5.775415897369385,,1.7132424116134644,1.1386685371398926,,1.1386685371398926,0.4780219780219781,0.030769230769230767,0.035164835164835165,0.04038461538461539,0.43696907975487054,1.8863089084625244,,1.8863089084625244,0.772940225210887,0.4961363821578876,0.4955870009701039,0.5081910072294854,0.5188718660351782,-1.8620929246283493,,-1.8620929246283493,-1.7148428502619937,,-1.7148428502619937,0.4350000023841858,0.4135000109672545,0.4090000092983246,0.4037500023841858,0.4780219780219781,0.4659340659340659,0.4767399267399267,0.4905677655677656,0.5083516483516484,0.17676536105769375,0.0,0.0,0.0,0.0,0.0,,,,,,,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,1.0,1.0,0.031749460043196544,0.035637149028077755,0.041190990435050916,0.042251619870410366,0.04283657307415407,0.5921955624573614,0.5678979535725309,0.5718312593779479,0.5761235610986448,0.5826149739774066,0.5863534127720615,0.41310000419616705,0.4604000151157379,0.4503333270549774,0.43871429562568665,0.4316250085830689,0.4206666946411133,0.5939447701326752,0.5589632829373649,0.5673480407281702,0.5781780314717679,0.5842499742877713,0.04901098901098901,0.05091575091575092,0.054945054945054944,0.05892857142857143,0.060561660561660575,0.5688321827983832,0.5304857300412417,0.5373768904116142,0.5454927992790662,0.5540556997054981,0.5614530562713861,0.3970000147819519,0.3846666812896729,0.37457144260406494,0.3675000071525574,0.35866668820381165,0.5673574045002616,0.5153663003663004,0.5268053375196232,0.5418184196755625,0.5537471655328798,0.0,0.0,0.0,0.0,,,,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,0.045248380129589635,0.06479481641468683,0.06182505399568035,0.06488120950323974,0.7937981257182893,0.6494844882070429,0.7506676570290981,0.16307000815868378,0.35815003514289856,0.2580400109291077,0.9930185090588036,0.7092433261401293,0.9099953464366759,0.06461538461538463,0.08131868131868132,0.07824175824175825,0.08131868131868132,0.7723040445286558,0.6452397615139562,0.7476427847951276,0.3504999876022339,0.12305000424385072,0.3042000234127045,0.2115199863910675,0.9988402236173396,0.7246385439126058,0.9487251947545956,simulation21,wg,Yfit/res,wg,wmf,obs,datadirsimulation21,wg,bin0,cauk0,10outK10,nitr20000,batch100,thold4,pU1,pV1,alpha40,randseed1596662526.csv,,
20,5,0,40,100,0,20,wg_pmf_cau_user_add,20000,1.0,1.0,27.187525832699087,,5904.450553698979,279587.08033921744,,69741950.61807917,5651.271299826497,5651.271299826497,,5651.271299826497,1.0,0.0,0.0,0.0,0.5617425807688933,63139538.21148537,63139538.21148537,,63139538.21148537,,,,,,-31569770.02468121,,-31569770.02468121,-42180.762999308274,,-42180.762999308274,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,1.0,1.0,0.008438607635739233,3,2.076162336074641,,0.9154045650528272,4.882388025740242,,1.2936365367607054,1.0025524976599878,,1.0025524976599878,0.7267144319344934,0.013306038894575229,0.016376663254861822,0.01586489252814739,0.4245718213000675,1.474144200312178,,1.474144200312178,0.8091885193876021,0.5974445468509985,0.5860495297646895,0.5883771420583305,0.5925694656263067,-1.6560106333607616,,-1.6560106333607616,-1.629753317480468,,-1.629753317480468,0.7099999785423279,0.6880000233650208,0.6736667156219482,0.6589999794960022,0.7267144319344934,0.7088024564994883,0.7028317980211531,0.6950699419993176,0.6882292732855682,0.14400885684968392,2.1061070153007515,,1.011376905656404,4.987078793895619,,1.5596075905675335,1.090623522051907,,1.090623522051907,0.6200828157349897,0.013457556935817806,0.017943409247757072,0.018115942028985508,0.4413229996860221,1.7348791032057274,,1.7348791032057274,0.7634963474896429,0.4886388692840305,0.4873509042714874,0.4965689398592632,0.5035046387104601,-1.7863780848075363,,-1.7863780848075363,-1.6829071479842843,,-1.6829071479842843,0.5989999771118164,0.5690000057220459,0.5593333840370178,0.5407500267028809,0.6200828157349897,0.593167701863354,0.5923050379572119,0.5804002760524499,0.5868012422360249,0.15222509464465847,0.0,0.0,0.0,0.0,0.0,,,,,,,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,1.0,1.0,0.016581371545547598,0.016717843739338108,0.01827752595408685,0.0191914022517912,0.019788468099624704,0.6168393428292654,0.5948804567207929,0.5971172841898527,0.6008603969116864,0.6053595956168524,0.6121041213708995,0.5981999635696411,0.644800066947937,0.6313333511352539,0.62371426820755,0.6134999990463257,0.6073333621025085,0.6893060226478855,0.6814738996929375,0.6828995467173563,0.6820027294438757,0.6876772920017546,0.02360248447204969,0.022774327122153208,0.024548950014788525,0.02406832298136646,0.024269611226132963,0.5549259379290504,0.5139045316929207,0.5240877023416922,0.5314676880005887,0.5396328666744169,0.54737335080845,0.535800039768219,0.5304999947547913,0.5208570957183838,0.5134999752044678,0.5055555701255798,0.6184885306779717,0.5951000690131125,0.5989574090505768,0.6041789904367545,0.6099033816425121,0.0,0.0,0.0,0.0,,,,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,0.02026612077789151,0.02354145342886387,0.023899692937563968,0.023561924257932444,0.8053365134569819,0.6698885984665408,0.764469995093594,0.2645100057125092,0.5338499546051025,0.40741997957229614,0.9915302634029636,0.7458931260161807,0.9058084448598196,0.02494824016563147,0.031055900621118005,0.031366459627329195,0.031159420289855067,0.7628069817871883,0.6305017492523239,0.7360947404756277,0.4997999966144562,0.19929999113082889,0.45210000872612,0.33521997928619385,0.9986543850608914,0.7299507601906021,0.9406511483158146,simulation21,wg,Yfit/res,wg,pmf,cau,user,add,datadirsimulation21,wg,bin0,cauk0,5outK20,nitr20000,batch100,thold3,pU1,pV1,alpha40,randseed1596757113.csv
5,10,0,40,100,0,5,wg_pmf_cau_const_add,20000,1.0,1.0,27.054152315944446,,5904.704446325546,279588.6027843479,,69742307.30876057,5651.544265354592,5651.544265354592,,5651.544265354592,1.0,0.0,0.0,0.0,0.564880274287169,63140022.41482834,63140022.41482834,,63140022.41482834,,,,,,-31570012.126352705,,-31570012.126352705,-42145.94528220913,,-42145.94528220913,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,1.0,1.0,0.008438791755414355,3,1.9506271535204545,,0.9497152248879158,4.304111922253056,,1.4402697938267268,1.038071073732543,,1.038071073732543,0.7901740020470829,0.011258955987717504,0.01637666325486182,0.014073694984646877,0.4203742012366363,1.626828763270907,,1.626828763270907,0.8308425984663452,0.6777376344086021,0.6614102062610191,0.66344952110388,0.6655744442191187,-1.7323529148401262,,-1.7323529148401262,-1.6654906265417857,,-1.6654906265417857,0.7720000147819519,0.7369999885559082,0.7213333249092102,0.7067499756813049,0.7901740020470829,0.7589559877175026,0.750085295121119,0.7423234390992836,0.736676902081201,0.15084245969969487,1.9761377349916305,,0.9951489061415616,4.392403954921437,,1.5672371803333338,1.0758333630960346,,1.0758333630960346,0.7432712215320911,0.016045548654244308,0.015873015873015872,0.01837474120082816,0.4261080833577359,1.74284030534917,,1.74284030534917,0.8129731480125901,0.6365594473121355,0.632015145320721,0.6310335209660485,0.6331099694988174,-1.7903586858792575,,-1.7903586858792575,-1.6912026466509318,,-1.6912026466509318,0.7179999947547913,0.6899999976158142,0.6676666736602783,0.6524999737739563,0.7432712215320911,0.7194616977225673,0.7035886818495514,0.69824016563147,0.6865251897860593,0.17047652237744296,0.0,0.0,0.0,0.0,0.0,,,,,,,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,1.0,1.0,0.015148413510747184,0.01654725349709997,0.016669103670127212,0.016376663254861822,0.019219833958830892,0.6752536934531084,0.6658592664128868,0.6674720345482326,0.6679672581515199,0.6702229007056058,0.6723272737375415,0.6321999430656433,0.6935999989509583,0.6811667084693909,0.6678571701049805,0.6541249752044678,0.6422222256660461,0.7228566554564508,0.7324974411463665,0.7284300823707169,0.7241567968026514,0.7232132702961772,0.022153209109730846,0.022601794340924783,0.02425317953268264,0.02406832298136646,0.024269611226132963,0.6544678727720583,0.6346686501742753,0.6381100171020059,0.6425608592644243,0.6450526389676271,0.6493661740742789,0.6294000148773193,0.6156666874885559,0.6035714149475098,0.5903750061988831,0.5778889060020447,0.6930498044628479,0.6849551414768805,0.6861308291432514,0.6851449275362319,0.6873250024647539,0.0,0.0,0.0,0.0,,,,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,0.018628454452405324,0.02354145342886387,0.0218014329580348,0.023582395087001023,0.8272410011869229,0.7087291467781215,0.7898349841330824,0.2648800015449524,0.5483499765396118,0.4104600250720978,0.9919559274157792,0.7547078357096942,0.9088363048736616,0.02474120082815735,0.031055900621118005,0.03048654244306418,0.031138716356107658,0.8124466540445615,0.7089060673386205,0.7910368193873513,0.5674999952316284,0.19945000112056727,0.4880499839782715,0.34112000465393066,0.9988333745367268,0.7731360676437163,0.9480235189957804,simulation21,wg,Yfit/res,wg,pmf,cau,const,add,datadirsimulation21,wg,bin0,cauk0,10outK5,nitr20000,batch100,thold3,pU1,pV1,alpha40,randseed1596751315.csv
5,5,0,40,100,0,5,wg_pf_cau_const_add,20000,1.0,1.0,27.9332476236586,,5903.641129264261,279536.8263591976,,69728167.32879227,5650.536781262542,5650.536781262542,,5650.536781262542,1.0,0.0,0.0,0.0,0.5549306787428181,63127419.26237159,63127419.26237159,,63127419.26237159,,,,,,-31563710.55012432,,-31563710.55012432,-39361.43992181589,,-39361.43992181589,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,1.0,1.0,0.008438800264590318,4,2.8204475156679187,,1.3435778962536788,8.228348460174509,,2.297136102253522,1.3168912321237878,,1.3168912321237878,0.2861771058315335,0.006479481641468682,0.010439164866810657,0.010259179265658749,0.4794207179081434,2.2367383365490383,,2.2367383365490383,0.6927750165177777,0.3232307219662058,0.33559396871608665,0.3408184877822996,0.3480078082744123,-2.037307701479192,,-2.037307701479192,-1.774238448087094,,-1.774238448087094,0.26499998569488525,0.27549999952316284,0.2680000066757202,0.2672500014305115,0.2861771058315335,0.2996760259179266,0.2962562994960403,0.3019258459323254,0.30419366450683955,0.09142977986084824,2.848191110454886,,1.3434451382715655,8.340010706329748,,2.2950576818571222,1.3201343851693867,,1.3201343851693867,0.3142857142857143,0.009890109890109891,0.012454212454212452,0.014560439560439559,0.4777691905848294,2.243705947406706,,2.243705947406706,0.6917655954159698,0.34828346011141703,0.3498346527895215,0.35814309804067473,0.36181867684469626,-2.0407915069080254,,-2.0407915069080254,-1.7750698024712699,,-1.7750698024712699,0.28600001335144043,0.273499995470047,0.26633334159851074,0.2554999887943268,0.3142857142857143,0.3032967032967033,0.3029304029304029,0.2999084249084249,0.3074908424908426,0.11408671327572545,0.0,0.0,0.0,0.0,0.0,,,,,,,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,1.0,1.0,0.013606911447084235,0.017278617710583154,0.019438444924406047,0.02078833693304536,0.02315814734821214,0.3842048892180833,0.35313924023003207,0.3615797395568709,0.3682664760108323,0.3745263967093494,0.3790368939077748,0.24779999256134036,0.2612000107765198,0.26216667890548706,0.25999999046325684,0.2563750147819519,0.2512222230434418,0.3396546847680757,0.3151187904967603,0.32110716856937155,0.3271778257739381,0.33081696321437143,0.019780219780219783,0.019230769230769232,0.023704866562009416,0.03379120879120879,0.04126984126984127,0.4126730110513244,0.3690235619613592,0.3764861370663997,0.3843171393855572,0.3953067789896768,0.404644323607694,0.2515999972820282,0.2475000023841858,0.24228571355342865,0.24250000715255735,0.2402222454547882,0.3726277690563405,0.3138278388278389,0.3237441130298273,0.34417844060701197,0.3618489447060875,0.0,0.0,0.0,0.0,,,,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,1.0,1.0,1.0,0.02688984881209503,0.06479481641468683,0.04978401727861771,0.06481641468682504,0.684443349465288,0.452520405396094,0.6048824094526263,0.15830999612808228,0.2377000004053116,0.21347999572753906,0.98392021310416,0.4647488419330341,0.8098566761305316,0.043296703296703286,0.08131868131868132,0.06390109890109891,0.08134065934065933,0.6907604876714835,0.5037255090788421,0.6501139813936099,0.2370000034570694,0.12263000011444093,0.2304500043392181,0.19315999746322632,0.9980472478771362,0.5519712046554323,0.9075429674845656,simulation21,wg,Yfit/res,wg,pf,cau,const,add,datadirsimulation21,wg,bin0,cauk0,5outK5,nitr20000,batch100,thold4,pU1,pV1,alpha40,randseed1596902694.csv
